k_x	k_y	k_z	k_A	k_B	k_C	damp_t	damp_r	success	partialSuccess	
782.0	317.0	300.0	50.0	198.0	5.0	0.6	0.1	false	false
987.0	482.0	294.0	78.0	144.0	5.0	0.7	0.7	false	false
992.0	532.0	54.0	61.0	173.0	9.0	0.6	0.8	false	false
803.0	446.0	73.0	43.0	94.0	10.0	0.9	0.1	false	false
845.0	533.0	63.0	13.0	151.0	7.0	0.8	0.4	false	false
749.0	448.0	102.0	68.0	180.0	10.0	0.9	0.9	false	false
788.0	479.0	107.0	27.0	197.0	25.0	0.3	0.2	false	false
895.0	389.0	138.0	36.0	136.0	58.0	0.2	0.5	false	true
797.0	478.0	206.0	50.0	162.0	21.0	0.2	0.8	false	false
925.0	372.0	253.0	53.0	166.0	24.0	0.6	0.3	false	true
899.0	385.0	110.0	66.0	84.0	67.0	0.4	0.4	false	true
777.0	676.0	187.0	56.0	110.0	50.0	0.4	0.9	false	true
763.0	526.0	176.0	26.0	124.0	38.0	0.9	0.2	false	true
993.0	335.0	201.0	70.0	97.0	57.0	0.9	0.6	false	true
921.0	613.0	293.0	18.0	166.0	54.0	0.8	0.8	false	true
746.0	345.0	118.0	16.0	81.0	170.0	0.2	0.2	false	true
854.0	581.0	53.0	68.0	94.0	157.0	0.2	0.7	false	true
791.0	432.0	206.0	52.0	125.0	139.0	0.3	0.8	false	true
787.0	387.0	161.0	40.0	166.0	109.0	0.4	0.3	false	true
736.0	426.0	114.0	76.0	138.0	142.0	0.6	0.5	false	true
816.0	304.0	62.0	66.0	117.0	114.0	0.4	0.9	false	true
729.0	698.0	246.0	24.0	122.0	123.0	0.8	0.2	false	true
873.0	329.0	283.0	62.0	123.0	128.0	0.8	0.5	false	true
765.0	536.0	238.0	58.0	127.0	113.0	0.8	0.8	false	true
768.0	623.0	233.0	83.0	7.0	9.0	0.2	0.1	false	false
868.0	445.0	205.0	125.0	8.0	5.0	0.3	0.6	false	false
737.0	580.0	168.0	119.0	8.0	5.0	0.3	0.9	false	false
728.0	479.0	270.0	151.0	9.0	6.0	0.5	0.3	false	false
984.0	426.0	92.0	175.0	10.0	10.0	0.6	0.5	false	false
820.0	509.0	204.0	179.0	8.0	5.0	0.5	0.8	false	false
804.0	623.0	244.0	126.0	9.0	6.0	0.9	0.1	false	false
839.0	346.0	169.0	144.0	9.0	9.0	0.9	0.6	false	false
754.0	348.0	275.0	91.0	10.0	8.0	0.9	0.9	false	false
718.0	380.0	130.0	186.0	9.0	72.0	0.1	0.3	false	false
707.0	469.0	228.0	109.0	10.0	75.0	0.3	0.7	false	false
888.0	628.0	140.0	112.0	6.0	19.0	0.1	0.8	false	false
793.0	607.0	164.0	125.0	9.0	76.0	0.4	0.3	false	false
952.0	486.0	246.0	184.0	9.0	24.0	0.7	0.4	false	false
972.0	574.0	164.0	92.0	5.0	21.0	0.6	0.8	false	false
783.0	596.0	211.0	157.0	9.0	16.0	0.8	0.3	false	false
885.0	367.0	64.0	90.0	6.0	75.0	0.9	0.4	false	false
893.0	504.0	141.0	190.0	6.0	22.0	0.8	0.8	false	false
794.0	618.0	146.0	130.0	5.0	154.0	0.2	0.3	false	false
737.0	384.0	128.0	190.0	10.0	170.0	0.1	0.6	false	false
896.0	588.0	266.0	148.0	7.0	137.0	0.1	0.8	false	false
851.0	607.0	283.0	200.0	8.0	86.0	0.5	0.2	false	false
822.0	685.0	184.0	157.0	9.0	136.0	0.7	0.7	false	false
881.0	406.0	78.0	199.0	7.0	88.0	0.6	0.9	false	false
771.0	392.0	276.0	95.0	5.0	131.0	0.9	0.1	false	false
933.0	411.0	98.0	140.0	10.0	147.0	0.9	0.6	false	false
797.0	641.0	102.0	91.0	9.0	190.0	0.8	0.9	false	false
960.0	400.0	110.0	85.0	44.0	7.0	0.3	0.2	false	false
896.0	592.0	146.0	124.0	36.0	5.0	0.3	0.4	false	false
861.0	613.0	51.0	90.0	26.0	6.0	0.1	0.9	false	false
938.0	632.0	269.0	152.0	53.0	7.0	0.5	0.2	false	false
918.0	630.0	138.0	147.0	69.0	7.0	0.5	0.6	false	false
751.0	519.0	206.0	145.0	31.0	6.0	0.7	0.8	false	false
724.0	403.0	120.0	181.0	15.0	5.0	0.9	0.1	false	false
728.0	519.0	88.0	200.0	72.0	9.0	0.8	0.7	false	false
744.0	537.0	175.0	183.0	32.0	5.0	0.8	0.9	false	false
829.0	379.0	117.0	148.0	76.0	63.0	0.3	0.1	false	true
931.0	595.0	248.0	196.0	72.0	42.0	0.3	0.6	false	true
773.0	344.0	289.0	181.0	19.0	55.0	0.3	0.9	false	false
898.0	568.0	101.0	161.0	74.0	28.0	0.7	0.1	false	false
749.0	302.0	271.0	88.0	16.0	56.0	0.5	0.6	false	false
893.0	382.0	96.0	82.0	18.0	59.0	0.4	0.9	false	false
978.0	424.0	125.0	116.0	58.0	42.0	0.9	0.2	false	true
721.0	498.0	196.0	198.0	33.0	70.0	0.9	0.6	false	false
953.0	503.0	256.0	150.0	26.0	66.0	0.8	0.9	false	false
917.0	470.0	254.0	119.0	44.0	118.0	0.1	0.2	false	true
841.0	431.0	275.0	104.0	49.0	153.0	0.1	0.4	false	true
812.0	494.0	67.0	100.0	36.0	97.0	0.1	0.9	false	false
925.0	655.0	160.0	96.0	77.0	195.0	0.6	0.1	false	true
820.0	640.0	203.0	180.0	12.0	159.0	0.6	0.6	false	false
900.0	574.0	192.0	152.0	16.0	184.0	0.7	0.8	false	false
936.0	408.0	246.0	181.0	44.0	85.0	0.9	0.3	false	true
826.0	314.0	232.0	183.0	47.0	90.0	0.8	0.6	false	true
835.0	543.0	247.0	149.0	16.0	181.0	0.9	0.8	false	false
836.0	335.0	177.0	158.0	93.0	8.0	0.3	0.3	false	false
890.0	660.0	149.0	182.0	123.0	9.0	0.3	0.4	false	false
848.0	656.0	78.0	122.0	158.0	5.0	0.1	0.9	false	false
947.0	339.0	205.0	119.0	137.0	5.0	0.6	0.3	false	false
794.0	423.0	248.0	97.0	118.0	9.0	0.7	0.7	false	false
926.0	469.0	290.0	136.0	98.0	6.0	0.5	0.9	false	false
827.0	663.0	225.0	96.0	132.0	5.0	0.8	0.2	false	false
815.0	539.0	109.0	184.0	184.0	10.0	0.8	0.7	false	false
840.0	477.0	218.0	197.0	133.0	8.0	0.8	0.9	false	false
715.0	370.0	59.0	123.0	181.0	15.0	0.1	0.3	false	false
706.0	528.0	140.0	89.0	81.0	38.0	0.2	0.6	false	false
708.0	399.0	117.0	177.0	197.0	57.0	0.3	0.9	false	true
876.0	311.0	279.0	86.0	189.0	37.0	0.6	0.2	false	true
940.0	512.0	104.0	82.0	138.0	61.0	0.7	0.5	false	true
815.0	415.0	70.0	164.0	182.0	41.0	0.6	0.9	false	false
983.0	314.0	210.0	87.0	155.0	39.0	0.9	0.3	false	true
735.0	638.0	238.0	198.0	199.0	63.0	0.8	0.6	false	true
848.0	322.0	210.0	86.0	135.0	48.0	0.8	0.9	false	true
847.0	380.0	163.0	165.0	166.0	154.0	0.2	0.2	false	true
898.0	531.0	91.0	190.0	124.0	128.0	0.2	0.4	false	true
732.0	499.0	78.0	157.0	109.0	172.0	0.3	0.9	false	true
950.0	624.0	64.0	156.0	167.0	127.0	0.6	0.3	false	true
870.0	512.0	183.0	179.0	115.0	83.0	0.4	0.7	false	true
974.0	409.0	190.0	107.0	189.0	158.0	0.4	0.8	false	true
772.0	664.0	135.0	149.0	167.0	88.0	0.9	0.3	false	true
789.0	661.0	205.0	174.0	92.0	162.0	0.9	0.4	false	true
856.0	381.0	73.0	171.0	85.0	183.0	0.9	0.9	false	true
710.0	662.0	337.0	6.0	7.0	7.0	0.1	0.3	false	false
754.0	558.0	630.0	8.0	9.0	5.0	0.3	0.7	false	false
762.0	581.0	376.0	8.0	6.0	9.0	0.1	0.8	false	false
711.0	601.0	519.0	6.0	8.0	10.0	0.5	0.3	false	false
794.0	480.0	530.0	9.0	7.0	6.0	0.5	0.6	false	false
880.0	411.0	466.0	7.0	9.0	6.0	0.4	0.8	false	false
706.0	476.0	368.0	7.0	6.0	8.0	0.8	0.2	false	false
898.0	561.0	648.0	8.0	6.0	8.0	0.9	0.7	false	false
725.0	524.0	424.0	5.0	10.0	6.0	0.9	0.8	false	false
918.0	540.0	426.0	10.0	10.0	43.0	0.2	0.3	false	false
894.0	528.0	574.0	10.0	8.0	65.0	0.2	0.7	false	false
893.0	649.0	485.0	6.0	10.0	58.0	0.1	0.9	false	false
760.0	700.0	626.0	10.0	10.0	72.0	0.5	0.1	false	false
970.0	515.0	311.0	8.0	9.0	51.0	0.4	0.4	false	false
918.0	448.0	511.0	9.0	5.0	62.0	0.7	0.8	false	false
791.0	332.0	395.0	5.0	5.0	57.0	0.8	0.3	false	false
931.0	322.0	339.0	6.0	7.0	23.0	0.8	0.4	false	false
832.0	669.0	316.0	6.0	9.0	17.0	0.9	0.9	false	false
763.0	667.0	412.0	10.0	9.0	186.0	0.3	0.1	false	false
932.0	508.0	394.0	8.0	7.0	151.0	0.1	0.5	false	false
927.0	470.0	519.0	9.0	5.0	97.0	0.1	0.8	false	false
916.0	424.0	621.0	6.0	10.0	109.0	0.4	0.1	false	false
874.0	472.0	358.0	7.0	7.0	154.0	0.7	0.7	false	false
906.0	462.0	363.0	5.0	8.0	159.0	0.6	0.9	false	false
982.0	583.0	483.0	10.0	5.0	162.0	0.8	0.3	false	false
737.0	393.0	693.0	5.0	9.0	120.0	0.9	0.7	false	false
905.0	644.0	544.0	6.0	7.0	140.0	0.9	0.8	false	false
763.0	622.0	654.0	10.0	28.0	9.0	0.1	0.3	false	false
885.0	567.0	648.0	9.0	19.0	10.0	0.2	0.4	false	false
870.0	355.0	675.0	6.0	30.0	10.0	0.2	0.8	false	false
986.0	441.0	327.0	9.0	32.0	10.0	0.5	0.1	false	false
907.0	508.0	555.0	7.0	64.0	10.0	0.7	0.6	false	false
983.0	308.0	505.0	7.0	45.0	6.0	0.4	0.8	false	false
797.0	495.0	503.0	9.0	66.0	10.0	0.8	0.1	false	false
878.0	487.0	520.0	8.0	18.0	9.0	0.8	0.7	false	false
836.0	667.0	585.0	5.0	28.0	6.0	0.8	0.8	false	false
760.0	662.0	588.0	10.0	41.0	39.0	0.2	0.3	false	true
986.0	349.0	460.0	9.0	65.0	63.0	0.3	0.5	false	true
949.0	591.0	492.0	7.0	58.0	71.0	0.3	0.9	false	true
780.0	447.0	503.0	10.0	23.0	57.0	0.4	0.1	false	true
809.0	406.0	467.0	8.0	54.0	39.0	0.6	0.7	false	true
884.0	404.0	366.0	8.0	78.0	21.0	0.4	0.9	false	false
858.0	357.0	683.0	10.0	47.0	45.0	0.9	0.2	false	true
895.0	593.0	338.0	8.0	21.0	34.0	0.9	0.5	false	false
968.0	437.0	500.0	5.0	63.0	76.0	0.8	0.8	false	true
767.0	543.0	444.0	9.0	25.0	105.0	0.2	0.1	false	true
729.0	336.0	321.0	7.0	55.0	147.0	0.1	0.6	false	true
837.0	623.0	611.0	9.0	68.0	159.0	0.1	0.9	false	true
766.0	436.0	308.0	8.0	35.0	114.0	0.5	0.2	false	true
747.0	397.0	467.0	9.0	25.0	155.0	0.6	0.6	false	true
991.0	451.0	334.0	5.0	75.0	196.0	0.6	0.9	false	true
993.0	514.0	584.0	6.0	24.0	180.0	0.9	0.2	false	true
864.0	435.0	631.0	9.0	40.0	113.0	0.8	0.7	false	true
778.0	404.0	601.0	6.0	32.0	152.0	0.8	0.9	false	true
930.0	409.0	429.0	5.0	197.0	6.0	0.2	0.3	false	false
911.0	530.0	614.0	6.0	170.0	8.0	0.3	0.5	false	false
751.0	649.0	532.0	10.0	127.0	6.0	0.1	0.9	false	false
835.0	540.0	432.0	6.0	160.0	6.0	0.5	0.3	false	false
753.0	618.0	668.0	8.0	140.0	6.0	0.7	0.7	false	false
809.0	670.0	480.0	7.0	156.0	10.0	0.6	0.9	false	false
919.0	452.0	648.0	9.0	133.0	6.0	0.8	0.3	false	false
876.0	662.0	562.0	10.0	183.0	7.0	0.8	0.7	false	false
819.0	696.0	696.0	5.0	165.0	9.0	0.8	0.9	false	false
704.0	508.0	336.0	5.0	172.0	20.0	0.1	0.3	false	false
928.0	412.0	318.0	6.0	192.0	40.0	0.2	0.6	false	false
716.0	612.0	499.0	5.0	129.0	26.0	0.3	0.9	false	false
818.0	500.0	551.0	7.0	102.0	65.0	0.6	0.2	false	true
818.0	566.0	452.0	7.0	188.0	74.0	0.7	0.7	false	true
911.0	583.0	638.0	5.0	184.0	34.0	0.5	0.8	false	true
942.0	673.0	337.0	5.0	137.0	15.0	0.8	0.1	false	false
826.0	505.0	586.0	9.0	84.0	22.0	0.9	0.5	false	false
827.0	505.0	313.0	8.0	178.0	27.0	0.9	0.9	false	false
911.0	572.0	472.0	8.0	133.0	188.0	0.3	0.1	false	true
708.0	584.0	373.0	9.0	168.0	146.0	0.2	0.5	false	true
765.0	416.0	613.0	6.0	195.0	165.0	0.2	0.9	false	true
796.0	312.0	475.0	6.0	169.0	147.0	0.7	0.3	false	true
849.0	473.0	359.0	8.0	154.0	110.0	0.7	0.6	false	true
909.0	637.0	301.0	9.0	186.0	129.0	0.5	0.8	false	true
745.0	522.0	350.0	10.0	172.0	160.0	0.9	0.2	false	true
823.0	550.0	582.0	8.0	94.0	157.0	0.8	0.4	false	true
805.0	595.0	358.0	8.0	155.0	98.0	0.8	0.8	false	true
859.0	472.0	528.0	18.0	10.0	6.0	0.2	0.3	false	false
873.0	363.0	649.0	31.0	8.0	5.0	0.1	0.6	false	false
769.0	345.0	654.0	29.0	6.0	8.0	0.1	0.9	false	false
732.0	630.0	516.0	11.0	8.0	10.0	0.4	0.1	false	false
983.0	491.0	477.0	21.0	10.0	8.0	0.4	0.7	false	false
908.0	327.0	382.0	21.0	5.0	5.0	0.5	0.8	false	false
861.0	581.0	374.0	38.0	9.0	10.0	0.8	0.3	false	false
920.0	593.0	493.0	30.0	7.0	6.0	0.8	0.5	false	false
967.0	446.0	521.0	50.0	9.0	6.0	0.8	0.9	false	false
780.0	320.0	620.0	68.0	10.0	64.0	0.2	0.1	false	false
789.0	323.0	468.0	58.0	5.0	34.0	0.1	0.4	false	false
718.0	380.0	412.0	31.0	5.0	28.0	0.2	0.9	false	false
786.0	436.0	599.0	76.0	10.0	36.0	0.6	0.1	false	false
855.0	677.0	310.0	63.0	8.0	59.0	0.4	0.7	false	false
764.0	508.0	440.0	48.0	10.0	74.0	0.6	0.9	false	false
734.0	573.0	318.0	66.0	7.0	44.0	0.8	0.3	false	false
718.0	359.0	406.0	28.0	10.0	36.0	0.9	0.6	false	false
784.0	515.0	575.0	50.0	7.0	16.0	0.8	0.9	false	false
804.0	529.0	593.0	26.0	10.0	82.0	0.1	0.3	false	false
749.0	375.0	360.0	11.0	6.0	116.0	0.1	0.4	false	false
768.0	556.0	367.0	56.0	5.0	132.0	0.3	0.9	false	false
988.0	682.0	316.0	68.0	10.0	144.0	0.4	0.3	false	false
941.0	448.0	691.0	79.0	6.0	114.0	0.4	0.7	false	false
812.0	346.0	646.0	39.0	10.0	125.0	0.6	0.8	false	false
927.0	635.0	668.0	11.0	7.0	179.0	0.9	0.1	false	false
867.0	369.0	695.0	47.0	9.0	171.0	0.9	0.4	false	false
865.0	428.0	622.0	74.0	7.0	116.0	0.8	0.9	false	false
880.0	436.0	340.0	33.0	16.0	9.0	0.2	0.1	false	false
917.0	382.0	437.0	72.0	72.0	5.0	0.1	0.5	false	false
847.0	407.0	486.0	54.0	76.0	10.0	0.3	0.9	false	false
797.0	386.0	432.0	25.0	35.0	8.0	0.6	0.2	false	false
863.0	597.0	346.0	75.0	64.0	6.0	0.6	0.7	false	false
776.0	426.0	481.0	24.0	35.0	9.0	0.6	0.8	false	false
842.0	560.0	624.0	43.0	72.0	6.0	0.8	0.3	false	false
790.0	576.0	625.0	45.0	34.0	7.0	0.9	0.4	false	false
947.0	428.0	621.0	74.0	46.0	10.0	0.9	0.9	false	false
930.0	417.0	614.0	58.0	14.0	70.0	0.3	0.2	false	false
977.0	697.0	623.0	41.0	63.0	35.0	0.2	0.4	false	true
842.0	695.0	344.0	61.0	44.0	43.0	0.3	0.9	false	true
937.0	493.0	376.0	24.0	67.0	65.0	0.6	0.2	false	true
992.0	682.0	582.0	50.0	43.0	14.0	0.6	0.7	false	false
861.0	497.0	397.0	74.0	62.0	72.0	0.7	0.8	false	true
724.0	426.0	529.0	77.0	50.0	48.0	0.9	0.2	false	true
886.0	363.0	671.0	17.0	69.0	67.0	0.9	0.5	false	true
994.0	601.0	665.0	24.0	39.0	37.0	0.9	0.8	false	true
933.0	662.0	373.0	32.0	15.0	128.0	0.2	0.3	false	true
997.0	323.0	305.0	79.0	20.0	150.0	0.3	0.4	false	true
723.0	690.0	561.0	40.0	39.0	172.0	0.3	0.9	false	true
848.0	456.0	667.0	11.0	39.0	87.0	0.4	0.3	false	true
846.0	674.0	481.0	48.0	21.0	104.0	0.6	0.5	false	true
807.0	640.0	700.0	19.0	68.0	136.0	0.5	0.9	false	true
928.0	610.0	373.0	11.0	42.0	133.0	0.8	0.1	false	true
818.0	308.0	612.0	45.0	73.0	131.0	0.8	0.6	false	true
911.0	411.0	625.0	12.0	55.0	173.0	0.8	0.8	false	true
870.0	633.0	590.0	15.0	141.0	8.0	0.2	0.2	false	false
843.0	468.0	351.0	24.0	127.0	5.0	0.2	0.6	false	false
898.0	538.0	317.0	51.0	137.0	6.0	0.3	0.9	false	false
840.0	434.0	320.0	59.0	130.0	5.0	0.5	0.1	false	false
937.0	353.0	399.0	48.0	194.0	7.0	0.6	0.6	false	false
736.0	507.0	478.0	40.0	86.0	5.0	0.5	0.8	false	false
872.0	562.0	307.0	53.0	147.0	5.0	0.9	0.2	false	false
914.0	700.0	565.0	39.0	94.0	9.0	0.8	0.6	false	false
729.0	426.0	482.0	18.0	138.0	6.0	0.8	0.8	false	false
788.0	301.0	610.0	49.0	179.0	47.0	0.1	0.3	false	true
976.0	581.0	490.0	26.0	166.0	67.0	0.3	0.6	false	true
954.0	561.0	357.0	56.0	180.0	41.0	0.3	0.8	false	true
806.0	576.0	622.0	49.0	161.0	12.0	0.7	0.3	false	false
810.0	617.0	366.0	45.0	162.0	35.0	0.7	0.4	false	true
873.0	635.0	316.0	73.0	149.0	18.0	0.5	0.9	false	false
959.0	634.0	397.0	32.0	162.0	19.0	0.9	0.2	false	true
884.0	391.0	441.0	55.0	91.0	42.0	0.8	0.5	false	true
919.0	514.0	342.0	30.0	192.0	38.0	0.9	0.9	false	true
990.0	607.0	341.0	59.0	194.0	155.0	0.3	0.1	false	true
928.0	540.0	686.0	39.0	142.0	147.0	0.3	0.7	false	true
764.0	334.0	422.0	55.0	105.0	93.0	0.1	0.8	false	true
805.0	390.0	587.0	66.0	191.0	129.0	0.4	0.2	false	true
987.0	495.0	692.0	51.0	177.0	182.0	0.6	0.4	true	true
880.0	639.0	671.0	28.0	198.0	161.0	0.7	0.8	false	true
768.0	443.0	640.0	79.0	84.0	165.0	0.9	0.2	true	true
719.0	415.0	301.0	79.0	83.0	163.0	0.9	0.4	false	true
927.0	342.0	682.0	52.0	148.0	145.0	0.8	0.9	false	true
879.0	429.0	437.0	106.0	5.0	8.0	0.3	0.1	false	false
919.0	344.0	638.0	108.0	6.0	8.0	0.3	0.6	false	false
987.0	492.0	392.0	89.0	5.0	8.0	0.3	0.9	false	false
716.0	492.0	321.0	111.0	5.0	5.0	0.6	0.2	false	false
766.0	496.0	659.0	169.0	8.0	5.0	0.5	0.4	false	false
900.0	517.0	562.0	189.0	9.0	8.0	0.5	0.8	false	false
939.0	680.0	426.0	99.0	9.0	9.0	0.9	0.3	false	false
925.0	511.0	307.0	97.0	9.0	6.0	0.9	0.5	false	false
967.0	535.0	698.0	87.0	10.0	8.0	0.8	0.8	false	false
825.0	415.0	470.0	104.0	5.0	33.0	0.2	0.3	false	false
956.0	567.0	507.0	119.0	6.0	65.0	0.3	0.5	false	false
702.0	655.0	565.0	140.0	9.0	37.0	0.3	0.8	false	false
944.0	672.0	352.0	134.0	10.0	52.0	0.7	0.2	false	false
996.0	366.0	360.0	190.0	5.0	50.0	0.7	0.4	false	false
741.0	506.0	317.0	192.0	7.0	47.0	0.6	0.8	false	false
892.0	685.0	351.0	86.0	10.0	68.0	0.8	0.3	false	false
968.0	447.0	644.0	114.0	5.0	78.0	0.9	0.7	false	false
876.0	414.0	315.0	113.0	7.0	40.0	0.8	0.8	false	false
712.0	384.0	429.0	144.0	7.0	110.0	0.3	0.1	false	false
889.0	499.0	407.0	191.0	8.0	181.0	0.3	0.5	false	false
758.0	681.0	492.0	95.0	6.0	168.0	0.1	0.9	false	false
827.0	683.0	332.0	106.0	7.0	200.0	0.4	0.2	false	false
914.0	540.0	409.0	84.0	5.0	168.0	0.7	0.4	false	false
751.0	484.0	678.0	90.0	6.0	166.0	0.6	0.9	false	false
791.0	639.0	303.0	117.0	6.0	81.0	0.9	0.3	false	false
970.0	379.0	442.0	100.0	10.0	155.0	0.9	0.7	false	false
906.0	633.0	533.0	126.0	7.0	111.0	0.9	0.8	false	false
887.0	321.0	449.0	167.0	49.0	8.0	0.3	0.1	false	false
972.0	635.0	553.0	145.0	46.0	8.0	0.2	0.7	false	false
740.0	674.0	583.0	160.0	75.0	6.0	0.3	0.8	false	false
732.0	382.0	593.0	191.0	34.0	7.0	0.4	0.2	false	false
954.0	422.0	308.0	108.0	54.0	8.0	0.5	0.6	false	false
813.0	686.0	335.0	139.0	15.0	10.0	0.5	0.9	false	false
702.0	372.0	436.0	105.0	44.0	7.0	0.9	0.1	false	false
716.0	605.0	350.0	170.0	43.0	5.0	0.8	0.5	false	false
766.0	608.0	419.0	111.0	38.0	6.0	0.9	0.9	false	false
922.0	366.0	429.0	189.0	64.0	45.0	0.3	0.3	false	true
738.0	501.0	387.0	199.0	42.0	55.0	0.2	0.6	false	true
969.0	567.0	633.0	145.0	65.0	64.0	0.1	0.9	false	true
885.0	575.0	461.0	153.0	41.0	76.0	0.4	0.3	false	true
929.0	478.0	396.0	190.0	69.0	67.0	0.7	0.7	false	true
749.0	383.0	669.0	99.0	65.0	77.0	0.7	0.9	false	true
811.0	486.0	386.0	150.0	30.0	71.0	0.8	0.3	false	true
991.0	381.0	444.0	146.0	67.0	65.0	0.9	0.4	false	true
788.0	499.0	385.0	103.0	21.0	19.0	0.9	0.8	false	false
880.0	594.0	387.0	151.0	27.0	122.0	0.2	0.1	false	true
798.0	369.0	415.0	170.0	66.0	144.0	0.3	0.6	false	true
713.0	325.0	470.0	131.0	51.0	92.0	0.2	0.9	false	true
796.0	467.0	695.0	127.0	45.0	123.0	0.4	0.3	true	true
745.0	662.0	458.0	187.0	73.0	113.0	0.4	0.4	false	true
873.0	323.0	359.0	163.0	55.0	190.0	0.5	0.8	false	true
955.0	696.0	330.0	84.0	18.0	140.0	0.9	0.2	false	true
752.0	616.0	488.0	100.0	28.0	182.0	0.8	0.5	false	true
951.0	658.0	454.0	103.0	79.0	180.0	0.8	0.9	false	true
879.0	529.0	584.0	99.0	120.0	8.0	0.2	0.2	false	false
737.0	339.0	665.0	111.0	123.0	9.0	0.3	0.5	false	false
995.0	529.0	575.0	152.0	170.0	5.0	0.3	0.9	false	false
710.0	541.0	622.0	111.0	134.0	10.0	0.7	0.3	false	false
838.0	474.0	374.0	86.0	90.0	10.0	0.6	0.5	false	false
853.0	362.0	642.0	135.0	131.0	10.0	0.4	0.9	false	false
760.0	330.0	329.0	87.0	83.0	9.0	0.9	0.2	false	false
742.0	349.0	413.0	108.0	129.0	8.0	0.8	0.6	false	false
930.0	544.0	341.0	110.0	145.0	10.0	0.9	0.9	false	false
972.0	334.0	645.0	106.0	102.0	20.0	0.1	0.1	false	true
740.0	611.0	675.0	137.0	110.0	56.0	0.2	0.5	false	true
796.0	503.0	545.0	134.0	109.0	63.0	0.1	0.9	false	true
771.0	397.0	576.0	189.0	189.0	40.0	0.4	0.2	false	true
707.0	464.0	372.0	128.0	112.0	53.0	0.7	0.4	false	true
903.0	630.0	513.0	150.0	143.0	66.0	0.4	0.8	false	true
991.0	557.0	497.0	167.0	94.0	42.0	0.8	0.2	false	true
892.0	690.0	483.0	196.0	189.0	68.0	0.8	0.5	false	true
843.0	340.0	503.0	173.0	128.0	29.0	0.8	0.8	false	true
862.0	681.0	474.0	144.0	154.0	97.0	0.1	0.2	false	true
799.0	603.0	495.0	147.0	183.0	184.0	0.1	0.7	true	true
770.0	698.0	361.0	130.0	188.0	109.0	0.3	0.8	false	true
920.0	473.0	342.0	123.0	116.0	84.0	0.5	0.3	false	true
820.0	591.0	388.0	178.0	153.0	133.0	0.7	0.4	false	true
850.0	516.0	580.0	149.0	110.0	194.0	0.5	0.9	false	true
751.0	416.0	302.0	87.0	83.0	123.0	0.8	0.3	false	true
716.0	575.0	621.0	96.0	191.0	169.0	0.8	0.4	false	true
883.0	446.0	544.0	153.0	194.0	198.0	0.9	0.9	false	true
939.0	304.0	868.0	6.0	8.0	10.0	0.2	0.1	false	false
798.0	574.0	934.0	6.0	7.0	5.0	0.3	0.5	false	false
975.0	689.0	880.0	5.0	5.0	10.0	0.1	0.8	false	false
869.0	562.0	902.0	10.0	10.0	6.0	0.4	0.3	false	false
716.0	591.0	791.0	9.0	7.0	6.0	0.7	0.7	false	false
930.0	337.0	733.0	9.0	8.0	8.0	0.6	0.9	false	false
732.0	465.0	821.0	7.0	6.0	8.0	0.8	0.1	false	false
898.0	321.0	914.0	8.0	6.0	9.0	0.9	0.6	false	false
702.0	493.0	757.0	10.0	10.0	6.0	0.8	0.8	false	false
977.0	388.0	720.0	9.0	5.0	19.0	0.1	0.3	false	false
740.0	303.0	714.0	5.0	5.0	59.0	0.3	0.5	false	false
855.0	434.0	998.0	7.0	6.0	80.0	0.1	0.9	false	false
967.0	456.0	760.0	7.0	5.0	65.0	0.7	0.2	false	false
879.0	500.0	728.0	8.0	9.0	39.0	0.5	0.5	false	false
852.0	309.0	995.0	10.0	9.0	79.0	0.5	0.9	false	false
739.0	366.0	929.0	6.0	9.0	20.0	0.8	0.1	false	false
851.0	572.0	821.0	7.0	9.0	21.0	0.8	0.5	false	false
781.0	460.0	964.0	6.0	5.0	27.0	0.8	0.9	false	false
739.0	552.0	952.0	8.0	9.0	194.0	0.2	0.3	false	false
815.0	527.0	713.0	5.0	5.0	129.0	0.1	0.6	false	false
791.0	685.0	849.0	5.0	6.0	96.0	0.3	0.9	false	false
944.0	683.0	952.0	7.0	6.0	134.0	0.6	0.1	false	false
883.0	424.0	905.0	8.0	8.0	170.0	0.5	0.5	false	false
730.0	323.0	823.0	7.0	8.0	194.0	0.7	0.9	false	false
810.0	552.0	997.0	10.0	5.0	96.0	0.9	0.3	false	false
969.0	475.0	825.0	8.0	7.0	116.0	0.8	0.6	false	false
913.0	358.0	799.0	10.0	7.0	121.0	0.8	0.8	false	false
881.0	322.0	743.0	6.0	74.0	10.0	0.3	0.3	false	false
999.0	435.0	955.0	5.0	47.0	9.0	0.1	0.6	false	false
762.0	569.0	855.0	8.0	31.0	7.0	0.2	0.8	false	false
734.0	582.0	964.0	9.0	49.0	9.0	0.6	0.3	false	false
952.0	662.0	748.0	8.0	49.0	10.0	0.6	0.5	false	false
895.0	528.0	822.0	9.0	47.0	6.0	0.4	0.8	false	false
784.0	682.0	713.0	9.0	14.0	6.0	0.9	0.2	false	false
703.0	570.0	857.0	9.0	70.0	7.0	0.8	0.5	false	false
945.0	633.0	829.0	9.0	74.0	8.0	0.8	0.8	false	false
923.0	580.0	794.0	10.0	50.0	25.0	0.3	0.1	false	true
785.0	606.0	912.0	5.0	54.0	80.0	0.3	0.5	false	true
778.0	507.0	804.0	5.0	68.0	66.0	0.1	0.9	false	true
