k_x	k_y	k_z	k_A	k_B	k_C	damp_t	damp_r	success	partialSuccess	
346.0	121.0	771.0	45.0	9.0	98.0	0.3	0.5	false	true
518.0	84.0	810.0	34.0	6.0	146.0	0.2	0.9	false	false
545.0	146.0	847.0	79.0	10.0	159.0	0.6	0.2	false	true
442.0	257.0	747.0	56.0	6.0	111.0	0.6	0.6	false	false
669.0	275.0	792.0	22.0	7.0	183.0	0.4	0.8	false	false
386.0	214.0	1000.0	39.0	9.0	191.0	0.9	0.3	false	false
680.0	208.0	888.0	42.0	10.0	155.0	0.9	0.4	false	true
540.0	183.0	720.0	21.0	10.0	83.0	0.9	0.9	false	false
547.0	134.0	847.0	72.0	44.0	6.0	0.3	0.3	false	false
676.0	291.0	936.0	70.0	69.0	10.0	0.1	0.4	false	false
559.0	86.0	995.0	54.0	52.0	5.0	0.3	0.8	false	false
457.0	72.0	819.0	15.0	57.0	10.0	0.7	0.2	false	false
544.0	161.0	714.0	43.0	72.0	10.0	0.7	0.6	false	false
503.0	89.0	820.0	75.0	46.0	5.0	0.7	0.9	false	false
361.0	279.0	799.0	73.0	16.0	5.0	0.9	0.1	false	false
593.0	148.0	869.0	38.0	62.0	9.0	0.9	0.6	false	false
359.0	152.0	736.0	70.0	69.0	8.0	0.9	0.9	false	false
663.0	113.0	907.0	34.0	23.0	34.0	0.2	0.3	false	false
476.0	214.0	822.0	35.0	21.0	61.0	0.1	0.6	false	true
557.0	64.0	912.0	78.0	69.0	27.0	0.2	0.9	false	false
512.0	100.0	791.0	20.0	77.0	73.0	0.6	0.1	false	true
592.0	281.0	841.0	66.0	12.0	24.0	0.7	0.4	false	false
606.0	145.0	853.0	62.0	47.0	21.0	0.6	0.8	false	false
612.0	206.0	797.0	79.0	78.0	65.0	0.8	0.2	false	true
479.0	101.0	743.0	52.0	48.0	47.0	0.8	0.4	false	true
447.0	131.0	827.0	76.0	13.0	12.0	0.8	0.9	false	false
451.0	145.0	805.0	20.0	79.0	123.0	0.3	0.3	false	true
344.0	103.0	906.0	25.0	36.0	167.0	0.3	0.7	false	true
443.0	126.0	996.0	55.0	24.0	153.0	0.2	0.9	false	true
600.0	80.0	833.0	32.0	45.0	162.0	0.7	0.3	false	true
427.0	60.0	757.0	78.0	50.0	84.0	0.4	0.6	false	true
313.0	155.0	783.0	67.0	54.0	180.0	0.4	0.8	false	true
672.0	191.0	955.0	72.0	38.0	199.0	0.8	0.2	false	true
319.0	62.0	852.0	63.0	49.0	128.0	0.8	0.6	false	true
600.0	234.0	903.0	77.0	76.0	104.0	0.8	0.8	false	true
490.0	126.0	992.0	69.0	96.0	5.0	0.1	0.3	false	false
672.0	57.0	864.0	76.0	175.0	7.0	0.2	0.6	false	false
574.0	215.0	909.0	21.0	110.0	7.0	0.1	0.8	false	false
479.0	131.0	858.0	17.0	126.0	6.0	0.4	0.3	false	false
556.0	62.0	848.0	68.0	117.0	9.0	0.6	0.7	false	false
563.0	213.0	961.0	67.0	174.0	8.0	0.6	0.9	false	false
444.0	174.0	963.0	12.0	119.0	8.0	0.9	0.3	false	false
499.0	146.0	840.0	42.0	172.0	6.0	0.9	0.7	false	false
669.0	300.0	785.0	59.0	81.0	6.0	0.8	0.9	false	false
378.0	260.0	738.0	42.0	169.0	56.0	0.3	0.2	false	true
437.0	187.0	975.0	69.0	168.0	24.0	0.1	0.4	false	false
581.0	89.0	924.0	38.0	131.0	58.0	0.3	0.8	false	true
522.0	241.0	715.0	59.0	165.0	56.0	0.6	0.1	false	true
548.0	111.0	998.0	60.0	119.0	43.0	0.4	0.7	false	true
489.0	96.0	905.0	72.0	113.0	13.0	0.7	0.9	false	false
476.0	91.0	925.0	50.0	121.0	33.0	0.9	0.3	false	false
488.0	124.0	911.0	40.0	84.0	68.0	0.8	0.4	false	true
658.0	75.0	939.0	43.0	162.0	63.0	0.9	0.9	false	true
657.0	299.0	893.0	26.0	100.0	112.0	0.3	0.1	false	true
616.0	126.0	956.0	55.0	103.0	195.0	0.3	0.4	false	true
696.0	169.0	817.0	36.0	158.0	104.0	0.3	0.8	false	true
380.0	277.0	859.0	60.0	126.0	137.0	0.4	0.1	false	true
648.0	111.0	910.0	44.0	169.0	140.0	0.7	0.7	false	true
696.0	185.0	738.0	61.0	84.0	114.0	0.4	0.8	false	true
580.0	196.0	773.0	24.0	131.0	162.0	0.9	0.1	false	true
617.0	230.0	992.0	72.0	93.0	159.0	0.8	0.4	false	true
475.0	299.0	964.0	36.0	108.0	175.0	0.8	0.8	false	true
348.0	141.0	764.0	112.0	5.0	7.0	0.2	0.1	false	false
484.0	166.0	888.0	142.0	5.0	6.0	0.3	0.6	false	false
569.0	95.0	716.0	82.0	8.0	10.0	0.1	0.8	false	false
655.0	146.0	740.0	150.0	7.0	6.0	0.4	0.1	false	false
409.0	184.0	799.0	105.0	7.0	7.0	0.5	0.6	false	false
507.0	248.0	769.0	153.0	10.0	5.0	0.7	0.9	false	false
374.0	212.0	775.0	123.0	6.0	8.0	0.8	0.3	false	false
413.0	243.0	908.0	156.0	9.0	9.0	0.8	0.5	false	false
323.0	199.0	740.0	134.0	9.0	7.0	0.8	0.9	false	false
380.0	161.0	900.0	129.0	6.0	52.0	0.1	0.3	false	false
518.0	286.0	718.0	102.0	10.0	64.0	0.1	0.7	false	true
578.0	111.0	939.0	108.0	6.0	26.0	0.3	0.9	false	false
310.0	128.0	986.0	190.0	10.0	66.0	0.5	0.1	false	true
461.0	127.0	825.0	173.0	8.0	26.0	0.7	0.7	false	false
469.0	267.0	896.0	108.0	5.0	14.0	0.4	0.8	false	false
422.0	296.0	763.0	187.0	7.0	75.0	0.9	0.3	false	false
526.0	256.0	727.0	155.0	8.0	17.0	0.8	0.7	false	false
669.0	76.0	762.0	111.0	6.0	29.0	0.9	0.9	false	false
315.0	187.0	866.0	95.0	6.0	83.0	0.1	0.1	false	false
358.0	67.0	992.0	137.0	7.0	103.0	0.2	0.4	false	false
624.0	98.0	929.0	115.0	5.0	145.0	0.3	0.8	false	false
558.0	223.0	769.0	198.0	8.0	136.0	0.5	0.1	false	true
398.0	299.0	947.0	125.0	5.0	98.0	0.7	0.4	false	false
535.0	253.0	867.0	101.0	8.0	102.0	0.6	0.8	false	false
319.0	246.0	732.0	116.0	6.0	171.0	0.8	0.1	false	false
477.0	244.0	761.0	145.0	10.0	180.0	0.9	0.4	false	true
495.0	196.0	887.0	198.0	10.0	105.0	0.9	0.9	false	false
445.0	77.0	746.0	190.0	67.0	9.0	0.2	0.3	false	false
417.0	161.0	850.0	159.0	71.0	9.0	0.1	0.6	false	false
486.0	204.0	704.0	132.0	36.0	9.0	0.3	0.8	false	false
336.0	56.0	966.0	170.0	78.0	10.0	0.7	0.2	false	false
421.0	257.0	720.0	129.0	75.0	6.0	0.7	0.7	false	false
524.0	53.0	703.0	120.0	71.0	5.0	0.7	0.8	false	false
359.0	187.0	796.0	153.0	80.0	10.0	0.9	0.2	false	false
472.0	55.0	837.0	109.0	23.0	10.0	0.9	0.7	false	false
425.0	197.0	771.0	200.0	80.0	5.0	0.8	0.8	false	false
307.0	249.0	939.0	168.0	43.0	27.0	0.2	0.1	false	false
660.0	235.0	927.0	95.0	69.0	35.0	0.3	0.5	false	false
319.0	224.0	952.0	195.0	39.0	23.0	0.3	0.9	false	false
303.0	100.0	720.0	104.0	56.0	52.0	0.7	0.3	false	true
302.0	98.0	978.0	199.0	63.0	64.0	0.6	0.6	false	true
406.0	166.0	883.0	175.0	51.0	50.0	0.5	0.9	false	true
313.0	273.0	706.0	147.0	79.0	21.0	0.8	0.1	false	false
543.0	109.0	927.0	136.0	30.0	26.0	0.8	0.4	false	false
356.0	55.0	793.0	125.0	18.0	58.0	0.8	0.8	false	true
491.0	269.0	714.0	98.0	25.0	173.0	0.1	0.3	false	true
390.0	242.0	875.0	144.0	66.0	125.0	0.2	0.4	false	true
325.0	220.0	981.0	127.0	11.0	113.0	0.1	0.9	false	true
321.0	158.0	770.0	138.0	36.0	111.0	0.4	0.2	false	true
442.0	97.0	745.0	191.0	57.0	132.0	0.6	0.7	false	true
525.0	132.0	819.0	128.0	73.0	109.0	0.7	0.8	false	true
625.0	165.0	728.0	136.0	14.0	114.0	0.9	0.3	false	true
402.0	295.0	938.0	121.0	40.0	102.0	0.8	0.7	false	true
348.0	273.0	865.0	114.0	21.0	150.0	0.8	0.9	false	true
675.0	171.0	916.0	125.0	85.0	10.0	0.3	0.1	false	false
512.0	271.0	935.0	103.0	108.0	7.0	0.3	0.6	false	false
475.0	272.0	818.0	167.0	171.0	9.0	0.2	0.8	false	false
415.0	234.0	998.0	142.0	169.0	9.0	0.6	0.1	false	false
438.0	94.0	747.0	155.0	142.0	7.0	0.5	0.4	false	false
366.0	182.0	767.0	117.0	85.0	10.0	0.5	0.8	false	false
408.0	244.0	985.0	165.0	197.0	7.0	0.9	0.2	false	false
518.0	274.0	856.0	182.0	150.0	8.0	0.9	0.7	false	false
464.0	113.0	852.0	158.0	185.0	9.0	0.9	0.9	false	false
521.0	206.0	712.0	156.0	123.0	50.0	0.3	0.2	false	true
313.0	162.0	857.0	181.0	124.0	41.0	0.3	0.4	false	false
685.0	173.0	718.0	104.0	131.0	17.0	0.1	0.8	false	false
369.0	54.0	842.0	130.0	96.0	70.0	0.7	0.3	false	true
411.0	239.0	866.0	169.0	119.0	30.0	0.5	0.4	false	false
334.0	234.0	925.0	129.0	183.0	11.0	0.6	0.9	false	false
539.0	171.0	988.0	159.0	101.0	33.0	0.9	0.2	false	false
381.0	99.0	770.0	94.0	146.0	72.0	0.8	0.4	false	true
389.0	95.0	738.0	147.0	124.0	60.0	0.9	0.9	false	true
312.0	138.0	821.0	164.0	190.0	119.0	0.2	0.1	false	true
676.0	235.0	750.0	196.0	142.0	182.0	0.1	0.7	false	true
499.0	218.0	907.0	145.0	104.0	171.0	0.2	0.8	false	true
427.0	242.0	777.0	103.0	130.0	139.0	0.5	0.2	false	true
492.0	67.0	982.0	103.0	134.0	166.0	0.4	0.7	false	true
390.0	240.0	839.0	105.0	175.0	121.0	0.6	0.9	false	true
504.0	243.0	794.0	181.0	92.0	159.0	0.9	0.1	false	true
624.0	169.0	965.0	149.0	92.0	149.0	0.9	0.6	false	true
461.0	294.0	896.0	160.0	103.0	168.0	0.9	0.9	false	true
360.0	495.0	228.0	8.0	5.0	8.0	0.1	0.2	false	false
636.0	694.0	75.0	6.0	10.0	8.0	0.1	0.4	false	false
697.0	506.0	100.0	8.0	10.0	5.0	0.1	0.9	false	false
427.0	634.0	207.0	7.0	6.0	9.0	0.4	0.2	false	false
492.0	666.0	160.0	6.0	10.0	9.0	0.4	0.4	false	false
391.0	468.0	152.0	9.0	8.0	5.0	0.5	0.9	false	false
598.0	548.0	241.0	7.0	5.0	6.0	0.8	0.2	false	false
562.0	612.0	108.0	6.0	7.0	10.0	0.9	0.5	false	false
654.0	455.0	182.0	8.0	6.0	10.0	0.9	0.9	false	false
400.0	482.0	188.0	10.0	5.0	12.0	0.3	0.3	false	false
579.0	406.0	218.0	7.0	5.0	30.0	0.1	0.7	false	false
476.0	620.0	98.0	9.0	6.0	74.0	0.2	0.8	false	false
459.0	600.0	218.0	10.0	6.0	43.0	0.5	0.2	false	false
375.0	630.0	207.0	6.0	9.0	39.0	0.7	0.7	false	false
439.0	569.0	237.0	8.0	7.0	58.0	0.6	0.9	false	false
518.0	700.0	72.0	6.0	9.0	61.0	0.8	0.1	false	false
501.0	635.0	209.0	9.0	7.0	79.0	0.9	0.4	false	false
383.0	589.0	148.0	8.0	10.0	67.0	0.9	0.9	false	false
560.0	456.0	118.0	8.0	6.0	137.0	0.2	0.3	false	false
496.0	428.0	175.0	10.0	9.0	142.0	0.1	0.4	false	true
616.0	512.0	200.0	7.0	10.0	181.0	0.1	0.9	false	true
695.0	614.0	74.0	10.0	7.0	163.0	0.6	0.3	false	false
498.0	660.0	282.0	7.0	7.0	90.0	0.7	0.6	false	false
684.0	422.0	214.0	5.0	6.0	85.0	0.5	0.9	false	false
622.0	505.0	168.0	6.0	5.0	184.0	0.9	0.1	false	false
420.0	347.0	219.0	7.0	7.0	102.0	0.8	0.5	false	false
642.0	686.0	205.0	8.0	7.0	153.0	0.8	0.8	false	false
346.0	623.0	100.0	6.0	65.0	9.0	0.3	0.2	false	false
332.0	642.0	98.0	7.0	44.0	7.0	0.1	0.5	false	false
308.0	488.0	190.0	7.0	23.0	10.0	0.3	0.9	false	false
410.0	307.0	81.0	8.0	61.0	5.0	0.6	0.2	false	false
475.0	637.0	81.0	10.0	53.0	6.0	0.5	0.6	false	false
519.0	545.0	194.0	8.0	32.0	10.0	0.6	0.9	false	false
444.0	657.0	95.0	10.0	45.0	10.0	0.8	0.2	false	false
486.0	520.0	149.0	5.0	67.0	5.0	0.8	0.5	false	false
688.0	437.0	113.0	8.0	45.0	8.0	0.9	0.9	false	false
460.0	522.0	77.0	7.0	20.0	63.0	0.3	0.3	false	true
350.0	411.0	150.0	8.0	51.0	21.0	0.1	0.6	false	false
476.0	409.0	158.0	10.0	15.0	26.0	0.2	0.8	false	false
568.0	331.0	200.0	5.0	15.0	11.0	0.7	0.1	false	false
398.0	575.0	53.0	10.0	14.0	53.0	0.4	0.7	false	false
427.0	633.0	185.0	6.0	77.0	29.0	0.6	0.9	false	false
487.0	658.0	120.0	5.0	18.0	14.0	0.8	0.3	false	false
445.0	401.0	270.0	6.0	67.0	25.0	0.9	0.6	false	false
437.0	321.0	217.0	5.0	54.0	26.0	0.9	0.9	false	false
498.0	513.0	192.0	8.0	20.0	89.0	0.2	0.2	false	true
669.0	605.0	263.0	8.0	19.0	120.0	0.2	0.7	false	true
318.0	416.0	282.0	7.0	60.0	169.0	0.1	0.9	false	true
348.0	525.0	133.0	8.0	27.0	173.0	0.6	0.2	false	true
498.0	511.0	246.0	8.0	68.0	192.0	0.4	0.5	false	true
589.0	633.0	273.0	10.0	35.0	188.0	0.7	0.9	false	true
675.0	557.0	282.0	7.0	17.0	99.0	0.9	0.3	false	true
402.0	387.0	266.0	9.0	58.0	154.0	0.9	0.6	false	true
678.0	433.0	193.0	7.0	59.0	188.0	0.9	0.9	false	true
336.0	395.0	259.0	8.0	92.0	8.0	0.1	0.1	false	false
346.0	629.0	186.0	6.0	147.0	9.0	0.2	0.5	false	false
363.0	486.0	153.0	7.0	121.0	9.0	0.3	0.9	false	false
366.0	450.0	154.0	6.0	128.0	7.0	0.7	0.2	false	false
588.0	308.0	169.0	10.0	181.0	10.0	0.7	0.7	false	false
655.0	532.0	108.0	7.0	144.0	6.0	0.5	0.8	false	false
572.0	667.0	78.0	7.0	102.0	6.0	0.9	0.1	false	false
343.0	572.0	161.0	7.0	127.0	8.0	0.9	0.5	false	false
301.0	424.0	205.0	5.0	187.0	6.0	0.8	0.8	false	false
477.0	500.0	275.0	10.0	81.0	70.0	0.3	0.1	false	true
306.0	648.0	128.0	5.0	144.0	40.0	0.2	0.7	false	false
353.0	614.0	143.0	8.0	194.0	46.0	0.2	0.8	false	false
524.0	643.0	153.0	10.0	162.0	31.0	0.7	0.2	false	false
581.0	304.0	142.0	9.0	111.0	49.0	0.7	0.4	false	true
589.0	679.0	235.0	6.0	140.0	39.0	0.4	0.8	false	false
475.0	645.0	179.0	10.0	155.0	68.0	0.9	0.1	false	true
460.0	552.0	59.0	6.0	178.0	54.0	0.9	0.6	false	false
556.0	534.0	275.0	9.0	97.0	14.0	0.9	0.9	false	false
584.0	682.0	288.0	7.0	156.0	185.0	0.2	0.1	false	true
333.0	680.0	197.0	7.0	144.0	154.0	0.1	0.4	false	true
424.0	685.0	218.0	8.0	147.0	159.0	0.2	0.9	false	true
371.0	466.0	266.0	10.0	175.0	179.0	0.7	0.1	false	true
347.0	505.0	112.0	5.0	143.0	116.0	0.4	0.4	false	true
650.0	614.0	258.0	8.0	87.0	84.0	0.7	0.9	false	true
573.0	623.0	90.0	7.0	191.0	137.0	0.8	0.3	false	true
359.0	549.0	171.0	7.0	160.0	169.0	0.9	0.4	false	true
330.0	506.0	105.0	6.0	151.0	181.0	0.8	0.9	false	true
343.0	564.0	247.0	18.0	6.0	6.0	0.3	0.3	false	false
597.0	692.0	179.0	34.0	7.0	6.0	0.3	0.4	false	false
381.0	342.0	74.0	41.0	10.0	7.0	0.1	0.9	false	false
474.0	613.0	258.0	12.0	7.0	6.0	0.5	0.2	false	false
580.0	623.0	167.0	36.0	6.0	7.0	0.7	0.4	false	false
683.0	507.0	112.0	74.0	7.0	5.0	0.7	0.9	false	false
362.0	446.0	268.0	16.0	8.0	10.0	0.8	0.3	false	false
328.0	563.0	162.0	42.0	10.0	8.0	0.8	0.5	false	false
640.0	682.0	194.0	29.0	7.0	8.0	0.9	0.9	false	false
658.0	340.0	96.0	36.0	10.0	80.0	0.3	0.1	false	false
507.0	316.0	182.0	67.0	9.0	36.0	0.2	0.4	false	false
493.0	426.0	160.0	50.0	7.0	22.0	0.1	0.9	false	false
625.0	359.0	117.0	68.0	5.0	53.0	0.5	0.2	false	false
445.0	397.0	133.0	66.0	8.0	39.0	0.5	0.4	false	false
362.0	373.0	283.0	21.0	8.0	74.0	0.4	0.8	false	false
495.0	593.0	56.0	27.0	8.0	69.0	0.9	0.1	false	false
526.0	635.0	94.0	48.0	5.0	80.0	0.9	0.6	false	false
539.0	381.0	108.0	50.0	5.0	23.0	0.9	0.8	false	false
541.0	408.0	187.0	45.0	5.0	97.0	0.3	0.1	false	false
397.0	685.0	138.0	31.0	8.0	152.0	0.2	0.6	false	false
695.0	567.0	75.0	33.0	8.0	106.0	0.2	0.8	false	false
433.0	591.0	251.0	34.0	10.0	152.0	0.7	0.2	false	true
329.0	424.0	227.0	23.0	10.0	119.0	0.4	0.7	false	false
643.0	314.0	228.0	45.0	5.0	97.0	0.6	0.9	false	false
418.0	517.0	94.0	73.0	7.0	184.0	0.9	0.3	false	false
667.0	388.0	107.0	57.0	8.0	103.0	0.9	0.6	false	false
313.0	366.0	102.0	75.0	9.0	160.0	0.9	0.9	false	false
305.0	468.0	123.0	45.0	76.0	9.0	0.1	0.2	false	false
697.0	427.0	181.0	38.0	60.0	8.0	0.2	0.4	false	false
585.0	441.0	258.0	12.0	40.0	5.0	0.2	0.9	false	false
397.0	653.0	147.0	26.0	69.0	9.0	0.5	0.1	false	false
499.0	494.0	69.0	56.0	55.0	6.0	0.4	0.7	false	false
354.0	474.0	139.0	63.0	47.0	7.0	0.6	0.9	false	false
351.0	592.0	92.0	51.0	51.0	7.0	0.8	0.2	false	false
398.0	341.0	111.0	24.0	67.0	8.0	0.8	0.5	false	false
356.0	695.0	51.0	54.0	63.0	9.0	0.9	0.9	false	false
544.0	473.0	98.0	16.0	73.0	46.0	0.1	0.1	false	true
554.0	472.0	117.0	56.0	29.0	57.0	0.3	0.6	false	true
698.0	389.0	160.0	61.0	71.0	56.0	0.2	0.8	false	true
596.0	466.0	199.0	72.0	11.0	22.0	0.5	0.2	false	false
313.0	549.0	214.0	18.0	73.0	72.0	0.6	0.7	false	true
431.0	464.0	281.0	33.0	50.0	61.0	0.6	0.9	false	true
634.0	566.0	235.0	37.0	24.0	63.0	0.9	0.2	false	true
384.0	365.0	290.0	78.0	78.0	20.0	0.8	0.4	false	false
430.0	320.0	60.0	56.0	45.0	73.0	0.9	0.8	false	true
590.0	371.0	143.0	45.0	76.0	127.0	0.1	0.3	false	true
364.0	498.0	149.0	16.0	58.0	163.0	0.3	0.7	false	true
661.0	499.0	270.0	42.0	18.0	200.0	0.3	0.9	false	true
624.0	560.0	145.0	37.0	79.0	168.0	0.7	0.1	false	true
633.0	669.0	133.0	48.0	78.0	161.0	0.5	0.7	false	true
612.0	417.0	281.0	78.0	45.0	171.0	0.7	0.9	false	true
688.0	519.0	221.0	26.0	53.0	120.0	0.9	0.1	false	true
680.0	588.0	60.0	61.0	19.0	120.0	0.9	0.7	false	true
513.0	692.0	73.0	27.0	26.0	125.0	0.8	0.8	false	true
343.0	667.0	248.0	68.0	155.0	7.0	0.2	0.3	false	false
423.0	542.0	150.0	53.0	105.0	6.0	0.3	0.7	false	false
576.0	407.0	218.0	61.0	94.0	6.0	0.2	0.9	false	false
405.0	517.0	265.0	21.0	140.0	10.0	0.6	0.3	false	false
446.0	680.0	76.0	34.0	182.0	5.0	0.4	0.7	false	false
352.0	399.0	58.0	31.0	109.0	10.0	0.6	0.9	false	false
325.0	361.0	179.0	70.0	197.0	10.0	0.9	0.1	false	false
576.0	696.0	224.0	12.0	149.0	5.0	0.8	0.4	false	false
522.0	647.0	184.0	67.0	96.0	6.0	0.8	0.9	false	false
354.0	620.0	63.0	47.0	100.0	75.0	0.1	0.2	false	true
306.0	688.0	226.0	54.0	88.0	62.0	0.1	0.5	false	true
528.0	361.0	95.0	22.0	164.0	33.0	0.3	0.9	false	false
617.0	423.0	212.0	22.0	178.0	20.0	0.7	0.2	false	false
535.0	308.0	139.0	33.0	195.0	16.0	0.7	0.4	false	false
324.0	430.0	233.0	55.0	182.0	11.0	0.4	0.9	false	false
436.0	638.0	128.0	36.0	113.0	33.0	0.9	0.2	false	false
574.0	492.0	187.0	16.0	178.0	69.0	0.9	0.7	false	true
449.0	492.0	56.0	28.0	86.0	15.0	0.9	0.9	false	false
657.0	621.0	231.0	73.0	139.0	152.0	0.3	0.2	false	true
489.0	485.0	123.0	12.0	84.0	115.0	0.1	0.7	false	true
650.0	322.0	165.0	39.0	106.0	137.0	0.1	0.9	false	true
691.0	400.0	64.0	62.0	105.0	171.0	0.5	0.1	false	true
472.0	567.0	87.0	61.0	109.0	121.0	0.5	0.5	false	true
605.0	530.0	96.0	57.0	123.0	164.0	0.7	0.9	false	true
470.0	698.0	228.0	39.0	102.0	147.0	0.9	0.3	false	true
311.0	370.0	72.0	13.0	134.0	128.0	0.8	0.5	false	true
465.0	678.0	127.0	37.0	176.0	188.0	0.9	0.9	false	true
682.0	429.0	166.0	143.0	10.0	5.0	0.3	0.2	false	false
420.0	580.0	125.0	81.0	8.0	5.0	0.2	0.5	false	false
380.0	377.0	54.0	157.0	6.0	10.0	0.3	0.9	false	false
503.0	336.0	103.0	167.0	8.0	10.0	0.7	0.1	false	false
678.0	409.0	228.0	175.0	8.0	10.0	0.6	0.6	false	false
555.0	345.0	189.0	142.0	5.0	5.0	0.5	0.8	false	false
549.0	686.0	155.0	155.0	6.0	8.0	0.8	0.3	false	false
527.0	488.0	54.0	90.0	5.0	9.0	0.9	0.7	false	false
423.0	543.0	52.0	92.0	9.0	10.0	0.9	0.9	false	false
677.0	418.0	158.0	129.0	6.0	29.0	0.1	0.2	false	false
447.0	500.0	266.0	172.0	9.0	35.0	0.2	0.5	false	false
598.0	692.0	148.0	180.0	5.0	36.0	0.3	0.8	false	false
579.0	462.0	264.0	193.0	10.0	26.0	0.7	0.1	false	false
319.0	467.0	77.0	93.0	9.0	19.0	0.5	0.5	false	false
513.0	636.0	271.0	127.0	5.0	30.0	0.5	0.8	false	false
547.0	440.0	61.0	190.0	9.0	33.0	0.8	0.3	false	false
523.0	327.0	235.0	139.0	7.0	53.0	0.9	0.7	false	false
510.0	573.0	79.0	96.0	10.0	49.0	0.9	0.9	false	false
632.0	660.0	88.0	179.0	6.0	140.0	0.2	0.2	false	false
333.0	434.0	176.0	131.0	8.0	104.0	0.1	0.6	false	false
304.0	647.0	216.0	110.0	10.0	174.0	0.1	0.9	false	true
679.0	449.0	118.0	174.0	8.0	198.0	0.7	0.2	false	false
349.0	316.0	135.0	107.0	10.0	174.0	0.4	0.5	false	false
441.0	592.0	165.0	181.0	9.0	161.0	0.5	0.8	false	false
651.0	434.0	263.0	169.0	5.0	103.0	0.8	0.3	false	false
418.0	349.0	171.0	156.0	9.0	136.0	0.9	0.6	false	false
627.0	545.0	277.0	108.0	10.0	152.0	0.8	0.8	false	false
681.0	442.0	273.0	125.0	29.0	8.0	0.2	0.3	false	false
501.0	491.0	143.0	126.0	17.0	8.0	0.3	0.5	false	false
418.0	426.0	294.0	100.0	37.0	10.0	0.2	0.8	false	false
429.0	631.0	224.0	188.0	59.0	5.0	0.5	0.1	false	false
444.0	615.0	285.0	115.0	69.0	10.0	0.6	0.7	false	false
693.0	344.0	183.0	117.0	54.0	5.0	0.5	0.9	false	false
674.0	575.0	229.0	168.0	28.0	8.0	0.9	0.1	false	false
665.0	544.0	94.0	146.0	28.0	7.0	0.9	0.6	false	false
551.0	313.0	214.0	142.0	31.0	5.0	0.8	0.8	false	false
575.0	633.0	184.0	173.0	76.0	77.0	0.1	0.2	false	true
413.0	345.0	144.0	156.0	34.0	73.0	0.3	0.7	false	true
575.0	684.0	145.0	136.0	60.0	26.0	0.3	0.9	false	false
629.0	431.0	293.0	140.0	69.0	42.0	0.7	0.1	false	true
522.0	672.0	63.0	124.0	53.0	66.0	0.4	0.5	false	true
660.0	610.0	191.0	159.0	38.0	45.0	0.5	0.8	false	true
639.0	451.0	182.0	129.0	35.0	19.0	0.8	0.2	false	false
375.0	664.0	203.0	117.0	70.0	12.0	0.8	0.5	false	false
694.0	593.0	187.0	145.0	32.0	61.0	0.8	0.8	false	true
355.0	687.0	194.0	185.0	41.0	100.0	0.2	0.3	false	true
562.0	686.0	283.0	197.0	29.0	113.0	0.3	0.5	false	true
352.0	677.0	67.0	148.0	77.0	118.0	0.2	0.8	false	true
377.0	634.0	127.0	171.0	74.0	123.0	0.5	0.3	false	true
387.0	578.0	206.0	109.0	26.0	164.0	0.4	0.7	false	true
500.0	684.0	266.0	88.0	45.0	105.0	0.6	0.9	false	true
510.0	355.0	63.0	152.0	49.0	87.0	0.8	0.3	false	true
315.0	587.0	73.0	192.0	56.0	144.0	0.9	0.5	false	true
455.0	351.0	211.0	177.0	73.0	107.0	0.8	0.9	false	true
474.0	594.0	95.0	135.0	131.0	10.0	0.1	0.2	false	false
322.0	646.0	213.0	83.0	164.0	9.0	0.2	0.4	false	false
569.0	502.0	167.0	83.0	172.0	9.0	0.1	0.9	false	false
624.0	504.0	272.0	138.0	81.0	7.0	0.7	0.3	false	false
407.0	343.0	280.0	177.0	98.0	7.0	0.4	0.7	false	false
381.0	579.0	75.0	112.0	172.0	8.0	0.7	0.8	false	false
442.0	547.0	297.0	114.0	141.0	5.0	0.9	0.1	false	false
409.0	599.0	266.0	188.0	148.0	5.0	0.9	0.6	false	false
683.0	367.0	193.0	95.0	158.0	10.0	0.9	0.8	false	false
304.0	325.0	160.0	127.0	124.0	74.0	0.3	0.3	false	true
412.0	377.0	135.0	126.0	130.0	54.0	0.3	0.6	false	true
338.0	688.0	147.0	100.0	154.0	43.0	0.3	0.8	false	true
585.0	372.0	278.0	186.0	93.0	59.0	0.5	0.3	false	true
328.0	497.0	185.0	105.0	167.0	70.0	0.4	0.4	false	true
553.0	425.0	75.0	94.0	87.0	78.0	0.6	0.8	false	true
394.0	595.0	147.0	92.0	179.0	11.0	0.9	0.3	false	false
655.0	559.0	157.0	153.0	96.0	28.0	0.9	0.5	false	false
337.0	648.0	206.0	154.0	94.0	79.0	0.8	0.8	false	true
565.0	529.0	183.0	128.0	169.0	189.0	0.3	0.1	false	true
336.0	509.0	169.0	179.0	158.0	152.0	0.2	0.4	false	true
567.0	336.0	53.0	138.0	143.0	116.0	0.2	0.9	false	true
338.0	461.0	291.0	197.0	139.0	149.0	0.5	0.1	false	true
526.0	318.0	278.0	92.0	156.0	185.0	0.7	0.7	false	true
681.0	592.0	50.0	172.0	114.0	125.0	0.5	0.9	false	true
636.0	392.0	230.0	101.0	105.0	199.0	0.8	0.1	false	true
566.0	424.0	137.0	170.0	116.0	111.0	0.9	0.7	false	true
447.0	621.0	170.0	162.0	122.0	152.0	0.9	0.9	false	true
479.0	326.0	560.0	7.0	6.0	7.0	0.3	0.1	false	false
